genome_id,genome_length,gc_content,cds,rrna,trna,contigs,contig_n50,contig_l50,hypothetical_cds,plasmids,checkm_completeness,checkm_contamination
470.8100,3983757,38.92848,3897,3.0,63.0,79,318899.0,5.0,988.0,,99.81,0.0
562.100173,5395788,50.297306,5354,4.0,84.0,146,162077.0,12.0,684.0,0.0,99.78,0.0
562.100361,5261524,50.708103,5316,2.0,76.0,88,205897.0,9.0,674.0,0.0,99.78,0.0
562.140827,5266441,50.659184,5334,4.0,65.0,138,158935.0,11.0,613.0,0.0,100.0,0.1
287.8875,6933068,65.9843,6851,1.0,66.0,40,779683.0,4.0,1587.0,5.0,99.3,1.98
28901.838,5079044,52.14,5278,5.0,77.0,83,257920.0,7.0,857.0,,100.0,0.4
28901.8893,4761483,52.0768,4783,13.0,80.0,92,158576.0,8.0,552.0,,100.0,0.0
28901.9030,4961887,52.058804,5117,11.0,82.0,100,248244.0,6.0,712.0,,100.0,0.0
28901.9169,4781488,52.136543,4834,12.0,80.0,80,696048.0,3.0,598.0,,100.0,0.0
28901.9220,4743020,52.18795,4751,15.0,75.0,75,299230.0,6.0,552.0,,100.0,0.0
28901.21566,5156467,52.12313,5428,3.0,72.0,171,88982.0,18.0,707.0,0.0,100.0,5.7
28901.22325,5428171,51.79365,5669,3.0,77.0,86,172948.0,10.0,883.0,0.0,100.0,5.7
28901.22591,4836187,52.17108,4876,5.0,73.0,37,302681.0,5.0,544.0,0.0,100.0,5.7
28901.22993,4973069,52.1632,5122,3.0,62.0,106,105537.0,15.0,595.0,0.0,100.0,0.0
28901.23358,4987387,52.173733,5136,3.0,62.0,168,52888.0,29.0,593.0,0.0,100.0,0.0
28901.23973,5208798,51.989635,5429,3.0,66.0,82,164873.0,9.0,696.0,0.0,100.0,5.7
28901.24641,4834237,51.85691,4945,6.0,74.0,67,151343.0,11.0,703.0,0.0,100.0,0.0
28901.24747,4832731,51.842155,4927,6.0,74.0,77,159605.0,12.0,706.0,0.0,100.0,0.0
90370.2958,4721530,52.025253,4908,4.0,68.0,63,178985.0,9.0,554.0,0.0,100.0,0.0
90370.5390,4784506,52.23168,4875,2.0,75.0,53,401243.0,4.0,574.0,0.0,100.0,0.0
90370.5491,4784786,52.386314,5022,4.0,63.0,195,47749.0,35.0,632.0,0.0,100.0,0.0
90371.6240,4876631,52.1817,4953,3.0,77.0,78,376539.0,5.0,548.0,0.0,100.0,0.0
90371.867,4980717,52.05,5134,6.0,77.0,64,238549.0,7.0,777.0,,100.0,0.0
903913.3,4183446,38.9,3955,24.0,79.0,79,187130.0,9.0,1029.0,0.0,100.0,0.5
1773.18662,4367317,65.61406,4279,3.0,44.0,98,123009.0,13.0,884.0,0.0,99.78,0.07
1773.4629,4326670,65.53,4309,3.0,44.0,130,75833.0,20.0,1003.0,,100.0,0.0
2590157.173,5520978,57.41961,5433,3.0,73.0,64,205228.0,9.0,783.0,0.0,99.8,0.0
195.2035,1714027,31.260593,1809,2.0,38.0,41,130901.0,4.0,277.0,,99.66,0.0
195.2074,1759625,31.261433,1880,2.0,44.0,47,130015.0,5.0,312.0,,99.66,0.78
195.2179,1736297,31.257843,1862,2.0,40.0,61,69898.0,9.0,333.0,,98.88,0.11
1283.409,2494476,32.66,2487,4.0,41.0,80,60909.0,14.0,490.0,,100.0,0.0
1280.29712,2795792,32.705116,2683,2.0,9.0,59,87198.0,10.0,539.0,0.0,99.81,0.0
1280.29778,2794059,32.718384,2707,2.0,10.0,118,106867.0,11.0,538.0,0.0,99.81,0.0
1280.29823,2823482,32.69077,2724,2.0,9.0,67,101363.0,10.0,559.0,0.0,99.81,0.0
1280.29963,2754148,32.583687,2618,2.0,17.0,57,138760.0,7.0,512.0,0.0,99.81,0.0
1280.39522,2897911,32.555866,2775,3.0,55.0,45,242590.0,3.0,572.0,0.0,99.81,0.0
1280.8394,2825408,32.68,2714,4.0,43.0,62,107918.0,8.0,602.0,,99.4,0.0
1280.8836,2665451,32.67,2502,4.0,45.0,41,130683.0,8.0,525.0,,100.0,0.0
1280.9200,3017153,32.63,2957,3.0,41.0,75,115700.0,9.0,736.0,,100.0,0.0
1280.9263,2778334,32.7,2646,4.0,36.0,58,87605.0,9.0,566.0,,100.0,0.0
1280.9436,2686719,32.73,2529,4.0,20.0,24,198556.0,4.0,516.0,,100.0,0.6
1313.17154,2069208,39.53261,2197,5.0,46.0,45,94394.0,8.0,385.0,,100.0,0.0
1313.17270,2116518,39.544666,2251,5.0,45.0,71,65382.0,11.0,379.0,,100.0,0.0
197.15971,1703071,30.459387,1832,6.0,40.0,61,55268.0,10.0,261.0,,96.92,2.62
1438756.3,5677285,57.1,5490,25.0,87.0,22,953487.0,3.0,820.0,,100.0,0.0
1398967.3,3973770,39.1,3771,4.0,62.0,104,124746.0,12.0,969.0,0.0,100.0,0.0
85569.101,4972996,52.12,5150,4.0,73.0,94,222380.0,8.0,722.0,,100.0,0.3
85569.109,4967245,52.11,5122,9.0,78.0,94,222696.0,7.0,700.0,,100.0,0.0
85569.222,4942475,52.08,5100,4.0,69.0,96,172208.0,11.0,694.0,,100.0,0.0
562.7579,5109276,50.48,5292,9.0,89.0,140,99516.0,18.0,671.0,,99.6,0.4
562.7782,5231302,50.66,5487,10.0,92.0,281,85319.0,22.0,718.0,,100.0,0.4
562.96468,5073883,50.314976,5013,2.0,76.0,121,273380.0,7.0,566.0,0.0,99.78,0.0
562.97077,5194088,50.525463,5192,2.0,71.0,167,196560.0,8.0,594.0,0.0,99.78,0.11
562.97168,5159140,50.694187,5212,2.0,78.0,158,120010.0,12.0,617.0,0.0,99.78,0.0
562.97219,4956900,50.602997,5067,2.0,80.0,204,66759.0,21.0,690.0,0.0,99.78,0.33
562.97507,5026666,50.595863,5025,2.0,75.0,108,196099.0,8.0,517.0,0.0,99.78,0.0
562.97855,4977589,50.496555,4922,4.0,80.0,122,261509.0,6.0,519.0,0.0,99.78,0.0
562.98341,4986504,50.99681,4971,4.0,71.0,193,88079.0,19.0,508.0,0.0,99.78,0.0
562.98986,5094988,50.590797,5115,3.0,79.0,80,286217.0,6.0,585.0,0.0,99.78,0.0
562.99345,5042662,50.63264,5031,2.0,74.0,113,246032.0,6.0,582.0,0.0,99.78,0.0
562.99550,5118278,50.69795,5140,4.0,77.0,140,185010.0,10.0,536.0,0.0,99.78,0.0
562.99623,5002538,50.55544,4994,4.0,74.0,119,327767.0,6.0,515.0,0.0,99.78,0.0
624.1919,4550051,50.842793,4928,9.0,67.0,427,23653.0,57.0,424.0,0.0,99.78,0.0
624.2015,4635551,50.606865,5226,9.0,72.0,509,21537.0,63.0,546.0,0.0,99.78,0.0
624.3873,4614305,50.638805,4904,4.0,74.0,435,25135.0,54.0,540.0,0.0,99.78,0.0
666.4902,3925328,47.604454,3613,9.0,82.0,74,393013.0,3.0,634.0,0.0,100.0,0.22
573.13170,5447893,57.36,5399,4.0,62.0,65,214867.0,9.0,774.0,,100.0,0.3
573.13539,5407397,57.34,5338,5.0,67.0,88,141145.0,13.0,784.0,,100.0,0.0
573.13911,5790271,57.04,5815,9.0,67.0,143,130067.0,16.0,993.0,,100.0,0.0
573.14014,5641841,57.06,5661,4.0,64.0,106,141931.0,15.0,914.0,,99.7,0.0
573.14430,5478448,57.31,5444,4.0,63.0,95,146361.0,14.0,830.0,,100.0,0.3
573.15553,5510364,57.24,5486,6.0,63.0,71,173413.0,10.0,878.0,,100.0,0.0
573.15688,5673829,57.02,5606,5.0,67.0,77,207120.0,11.0,939.0,,100.0,0.3
573.23205,5708060,57.045784,5910,4.0,73.0,96,137732.0,12.0,998.0,,99.67,0.11
573.26252,5620801,57.125885,5612,10.0,80.0,58,329088.0,5.0,777.0,,99.78,0.11
573.33406,5868908,56.585415,5812,3.0,67.0,143,141716.0,13.0,979.0,0.0,99.78,0.0
573.46863,5834312,56.61329,5827,3.0,77.0,93,295571.0,7.0,1022.0,0.0,99.78,0.0
573.66211,5349766,57.229008,5231,3.0,65.0,100,203383.0,10.0,661.0,0.0,97.4,0.0
573.66801,5171810,57.527363,5068,4.0,74.0,111,88006.0,19.0,552.0,0.0,99.9,0.4
562.22764,5244016,50.41,5272,7.0,71.0,144,124277.0,14.0,754.0,,100.0,0.0
562.22802,5178536,50.42,5228,4.0,67.0,125,145730.0,13.0,715.0,,100.0,0.4
562.22803,5068103,50.5,5085,4.0,68.0,74,185898.0,8.0,657.0,,99.6,0.4
562.22894,5256828,50.25,5346,4.0,76.0,121,152504.0,10.0,870.0,,100.0,0.8
562.23502,5010038,50.45,4930,4.0,69.0,92,141405.0,13.0,662.0,,99.6,0.0
562.56849,5259183,50.535378,5290,16.0,85.0,350,259487.0,7.0,661.0,0.0,99.78,1.54
562.57504,5145822,50.614635,5075,4.0,74.0,137,124984.0,11.0,550.0,0.0,99.78,0.0
562.58705,5196353,50.35497,5319,9.0,74.0,235,94878.0,18.0,693.0,0.0,99.78,0.0
287.12493,6901373,66.03537,6660,3.0,59.0,133,232299.0,10.0,1441.0,0.0,99.25,1.48
287.12585,6613135,66.172455,6311,3.0,58.0,81,328870.0,6.0,1259.0,0.0,99.48,1.84
287.12621,6250568,66.53202,5864,3.0,58.0,39,521764.0,5.0,1038.0,0.0,99.06,0.79
287.34600,6648417,65.9198,6308,3.0,59.0,145,153082.0,14.0,1268.0,0.0,97.9,1.7
485.13568,2113340,52.472107,2508,3.0,46.0,105,48814.0,14.0,749.0,0.0,99.8,0.0
485.13953,2041258,52.63426,2401,3.0,46.0,121,45064.0,16.0,691.0,0.0,97.98,0.0
485.14137,2072675,52.40209,2450,3.0,43.0,124,40595.0,13.0,731.0,0.0,98.18,0.0
485.14160,2104861,52.57473,2493,3.0,43.0,118,40617.0,15.0,731.0,0.0,99.8,0.0
485.14819,2044485,52.615402,2411,3.0,45.0,114,56420.0,13.0,700.0,0.0,99.39,0.0
485.14830,2040244,52.590378,2429,3.0,43.0,127,45359.0,13.0,724.0,0.0,98.59,0.0
485.15402,2169673,52.38794,2587,3.0,49.0,108,72477.0,10.0,788.0,0.0,99.8,0.0
485.15672,2119689,52.4275,2522,3.0,49.0,121,57087.0,12.0,767.0,0.0,99.8,0.0
485.18391,2178122,52.329254,2577,3.0,49.0,95,60270.0,13.0,780.0,0.0,100.0,0.0
485.18810,2113782,52.491173,2522,3.0,48.0,124,39616.0,17.0,750.0,0.0,100.0,0.0
470.7871,4123472,39.026676,4070,3.0,64.0,127,109556.0,11.0,1000.0,,99.81,0.0
562.100415,5150149,50.41355,5129,2.0,80.0,138,202435.0,7.0,581.0,0.0,99.78,0.11
562.100515,4957135,50.65283,4865,3.0,79.0,97,237466.0,7.0,456.0,0.0,99.78,0.0
485.871,2152039,52.52,2623,3.0,49.0,62,71797.0,8.0,950.0,,100.0,0.6
486998.5,4624112,52.24,4684,6.0,78.0,109,100510.0,16.0,574.0,,100.0,0.0
287.7795,6828028,66.09563,6736,2.0,51.0,250,71187.0,31.0,1430.0,,99.11,3.4
287.7859,6876949,65.96845,6923,2.0,55.0,277,70213.0,30.0,1548.0,,99.25,3.31
287.8523,7088528,66.1512,8628,7.0,61.0,2460,4934.0,432.0,1626.0,,99.16,29.18
28901.8357,5054103,52.082577,5155,12.0,86.0,64,485668.0,4.0,639.0,,100.0,0.0
28901.8995,5100392,52.079723,5202,15.0,81.0,89,161873.0,9.0,731.0,,100.0,0.0
28901.9011,4771318,52.14895,4779,15.0,80.0,72,438475.0,4.0,536.0,,100.0,0.0
28901.9027,4697633,52.143707,4708,14.0,75.0,63,396740.0,4.0,549.0,,100.0,0.0
28901.9111,4870666,52.023174,4945,18.0,80.0,103,283740.0,7.0,694.0,,100.0,0.0
28901.13371,4886424,52.165245,4967,2.0,66.0,88,257480.0,7.0,567.0,0.0,71.95,0.0
28901.21552,5492609,51.718025,5745,3.0,75.0,103,105540.0,13.0,925.0,0.0,100.0,5.7
28901.22496,4747226,52.160484,4821,4.0,65.0,32,276758.0,5.0,524.0,0.0,100.0,5.7
28901.22900,4829026,52.203903,4903,4.0,71.0,40,220334.0,7.0,562.0,0.0,100.0,5.7
28901.23086,5023059,52.15334,5107,6.0,76.0,38,237464.0,6.0,705.0,0.0,100.0,7.9
28901.23375,4747907,52.18293,4819,2.0,56.0,58,149864.0,10.0,520.0,0.0,100.0,1.2
28901.24071,4943489,52.152416,5094,4.0,63.0,56,222468.0,8.0,580.0,0.0,100.0,5.7
28901.24653,4949311,51.71623,5095,5.0,76.0,76,151343.0,12.0,775.0,0.0,100.0,0.0
90370.3109,4826771,52.06317,5049,4.0,67.0,60,171829.0,10.0,652.0,0.0,100.0,0.0
90370.4118,4681069,52.104973,4940,3.0,67.0,66,143827.0,12.0,558.0,0.0,100.0,0.0
1773.3532,4257093,65.34,4389,3.0,44.0,200,39467.0,33.0,1023.0,,100.0,1.1
192955.439,4760573,52.293663,4754,5.0,75.0,69,160082.0,9.0,574.0,0.0,100.0,0.0
192955.78,4969252,51.95,5114,7.0,80.0,91,223578.0,8.0,866.0,,100.0,0.0
195.415,1752861,31.15,1878,2.0,40.0,78,172012.0,5.0,435.0,,100.0,0.0
1280.16775,2877000,32.615734,2761,4.0,55.0,41,233407.0,5.0,596.0,,100.0,1.2
1280.30062,2787863,32.664806,2666,2.0,9.0,72,88609.0,10.0,539.0,0.0,99.81,0.0
1280.30206,2801322,32.644264,2687,2.0,9.0,65,107384.0,9.0,539.0,0.0,99.81,0.0
1280.30365,2793576,32.68914,2673,2.0,9.0,75,86124.0,11.0,529.0,0.0,99.81,0.0
1280.39732,2801653,32.656258,2689,5.0,55.0,63,123975.0,6.0,543.0,0.0,91.76,0.0
1280.51885,2869282,32.66141,2820,4.0,56.0,129,72940.0,14.0,571.0,0.0,100.0,0.0
1280.7420,2689368,32.67,2522,4.0,42.0,42,148225.0,6.0,525.0,,100.0,0.6
1280.8224,2862819,32.72,2762,4.0,30.0,59,87801.0,10.0,608.0,,100.0,0.0
1280.8786,2863421,32.66,2770,4.0,43.0,92,89846.0,10.0,635.0,,100.0,0.6
1313.17148,2090710,39.642895,2249,3.0,47.0,74,77247.0,9.0,376.0,,100.0,0.0
1313.17195,2064759,39.601406,2172,5.0,45.0,15,599167.0,2.0,355.0,,100.0,0.0
1313.17259,2498338,39.235165,3711,6.0,53.0,1454,5486.0,112.0,609.0,,100.0,10.87
197.15945,1733394,30.273268,1881,3.0,38.0,38,104537.0,7.0,312.0,,95.92,2.9
149539.3524,4696437,52.128113,4861,3.0,64.0,35,333004.0,5.0,604.0,0.0,100.0,0.0
562.7663,5065919,50.66,5260,5.0,89.0,220,97583.0,18.0,691.0,,98.2,0.0
562.96932,4936908,50.92471,4872,4.0,77.0,87,321742.0,6.0,485.0,0.0,99.78,0.11
562.97067,5125567,50.731792,5123,3.0,75.0,123,314635.0,5.0,555.0,0.0,99.78,0.0
562.97153,4924962,50.850098,4901,2.0,74.0,125,145335.0,11.0,430.0,0.0,99.78,0.0
562.97964,5289108,50.506454,5327,2.0,81.0,123,149588.0,10.0,586.0,0.0,99.78,0.0
562.99333,5361180,50.640644,5371,4.0,81.0,131,170567.0,9.0,679.0,0.0,99.78,0.0
623.1692,4446043,50.525356,4815,3.0,64.0,412,30014.0,43.0,465.0,0.0,99.55,0.11
624.1893,4629776,50.50901,5192,9.0,67.0,487,22475.0,61.0,497.0,0.0,99.78,0.0
624.1961,4540195,50.929222,4844,9.0,74.0,452,23334.0,57.0,354.0,0.0,99.78,0.0
624.2281,4607505,50.643505,4909,4.0,78.0,436,25500.0,53.0,549.0,0.0,99.78,0.0
624.2536,4447776,50.95016,4643,4.0,78.0,407,25135.0,54.0,400.0,0.0,99.78,0.11
624.3222,4316647,50.87759,4511,2.0,37.0,449,23244.0,57.0,326.0,0.0,99.78,0.0
624.3229,4368448,50.837917,4574,4.0,58.0,433,23483.0,55.0,355.0,0.0,99.78,0.0
624.3371,4346251,50.870716,4530,4.0,87.0,389,24874.0,54.0,348.0,0.0,99.78,0.0
624.3482,4448551,50.91759,4687,4.0,56.0,468,22005.0,62.0,412.0,0.0,99.78,0.0
624.3665,4611254,50.568436,4890,4.0,58.0,442,23246.0,55.0,519.0,0.0,99.67,0.0
624.3856,4423204,50.897404,4637,3.0,82.0,401,25112.0,54.0,373.0,0.0,99.78,0.0
573.13097,5430261,57.32,5348,5.0,66.0,120,122627.0,13.0,754.0,,100.0,0.0
573.13904,5753939,57.06,5771,8.0,74.0,134,112050.0,17.0,959.0,,100.0,0.3
573.13982,5423074,57.33,5369,5.0,65.0,88,152880.0,12.0,799.0,,100.0,0.1
573.14016,5437924,57.29,5338,5.0,64.0,76,166264.0,10.0,754.0,,100.0,0.0
573.26143,5312029,57.392727,5118,15.0,82.0,28,749522.0,2.0,614.0,,99.78,0.0
573.26178,5686465,57.159737,5681,10.0,83.0,106,433540.0,5.0,841.0,,99.78,0.11
573.33421,5816530,56.620922,5758,3.0,73.0,129,127497.0,13.0,958.0,0.0,99.78,0.0
573.46093,5414139,57.434708,5303,4.0,73.0,62,343183.0,6.0,666.0,0.0,99.78,0.0
573.5624,5921735,56.9,6145,12.0,82.0,202,203922.0,9.0,1239.0,,100.0,0.0
573.66611,5345357,57.332336,5190,4.0,79.0,65,178961.0,9.0,619.0,0.0,100.0,0.1
573.66794,5330312,57.49562,5264,3.0,73.0,80,233445.0,8.0,629.0,0.0,100.0,0.1
573.66893,5456180,57.270874,5353,3.0,76.0,51,477560.0,4.0,692.0,0.0,100.0,0.1
573.67030,5685903,57.072746,5646,3.0,80.0,98,214316.0,9.0,842.0,0.0,100.0,0.0
573.67046,5442427,57.242092,5451,3.0,77.0,144,99830.0,16.0,788.0,0.0,100.0,0.1
573.7024,5894793,57.0,5933,25.0,87.0,12,4805623.0,1.0,1022.0,,100.0,0.0
562.22798,5111275,50.55,5091,10.0,68.0,108,157602.0,13.0,673.0,,100.0,0.0
562.23314,4771357,50.62,4766,10.0,75.0,94,127878.0,13.0,509.0,,100.0,0.4
562.23882,5053726,50.64,5045,4.0,66.0,112,205921.0,8.0,653.0,,100.0,0.4
562.23898,5043503,50.31,5047,10.0,74.0,102,145110.0,12.0,678.0,,100.0,0.0
562.42872,5159095,50.46567,5081,13.0,91.0,118,202151.0,9.0,586.0,,99.78,0.0
562.45667,4948667,50.60264,5141,2.0,61.0,147,94460.0,17.0,519.0,,99.78,0.11
562.57330,4640547,50.738422,4489,10.0,78.0,38,285342.0,6.0,306.0,0.0,99.78,0.11
562.57391,4794888,50.725315,4732,10.0,73.0,128,121427.0,14.0,382.0,0.0,99.78,0.0
562.57471,4953565,50.67433,4943,9.0,75.0,95,200938.0,9.0,474.0,0.0,99.78,0.0
54388.370,4514425,52.14361,4641,2.0,45.0,64,162583.0,10.0,486.0,0.0,100.0,0.0
548.496,5113059,54.94034,4977,10.0,84.0,68,645633.0,3.0,657.0,,99.78,0.22
485.13097,2093205,52.587013,2491,3.0,47.0,123,41815.0,15.0,737.0,0.0,99.8,0.0
485.13441,2042032,52.606667,2417,3.0,43.0,117,40256.0,16.0,699.0,0.0,98.79,0.0
485.13605,2093382,52.643806,2480,3.0,46.0,135,38974.0,17.0,728.0,0.0,99.8,0.0
485.14799,2109917,52.47742,2490,3.0,45.0,122,45187.0,15.0,735.0,0.0,99.8,0.0
485.15623,2156041,52.422565,2561,3.0,44.0,123,49382.0,15.0,766.0,0.0,99.8,0.0
485.17713,2124229,52.42495,2521,3.0,50.0,76,59988.0,12.0,763.0,0.0,99.8,0.0
485.18565,2060020,52.69866,2408,3.0,49.0,101,64190.0,12.0,694.0,0.0,100.0,0.0
485.18698,2122646,52.44294,2519,3.0,49.0,118,67109.0,13.0,751.0,0.0,100.0,0.0
485.18766,2128551,52.392025,2548,3.0,44.0,108,57846.0,10.0,790.0,0.0,97.8,0.0
470.4829,4141984,39.20877,4132,4.0,64.0,165,229289.0,7.0,1226.0,,100.0,0.0
470.704,4161065,38.98,3972,3.0,48.0,100,128166.0,10.0,1164.0,,100.0,0.0
470.7712,3965188,38.919666,3865,3.0,59.0,66,231591.0,6.0,972.0,,99.81,0.0
470.8105,3983472,38.92667,3897,3.0,63.0,77,318899.0,5.0,991.0,,99.81,0.0
470.8124,4044702,39.2781,3876,16.0,72.0,6,3341023.0,1.0,956.0,,99.81,0.0
470.1550,3917878,38.83,3794,3.0,63.0,78,160715.0,7.0,953.0,,100.0,0.0
562.100132,5058079,50.533276,5010,4.0,73.0,94,247293.0,6.0,577.0,0.0,99.78,0.0
562.100201,5313870,50.6716,5442,4.0,83.0,198,148125.0,11.0,640.0,0.0,99.78,0.0
562.100615,5263960,50.54151,5175,3.0,82.0,120,244415.0,9.0,613.0,0.0,99.78,0.0
485.7748,2102470,52.644936,2558,3.0,48.0,265,43833.0,16.0,758.0,0.0,99.8,0.0
485.7920,2194988,52.388214,2680,3.0,49.0,259,45770.0,16.0,830.0,0.0,99.8,0.0
287.5971,6303875,66.55481,5931,12.0,65.0,1,6303875.0,1.0,1058.0,,100.0,1.2
28901.8849,4505403,51.5005,4604,14.0,82.0,101,194061.0,9.0,657.0,,100.0,0.0
28901.9149,4968775,52.157585,5085,13.0,86.0,73,656761.0,3.0,666.0,,100.0,0.0
28901.21597,5042168,52.168274,5263,2.0,67.0,108,87479.0,14.0,607.0,0.0,100.0,0.0
28901.21825,4720891,52.09362,4749,5.0,74.0,81,123979.0,13.0,548.0,0.0,100.0,5.7
28901.22510,4996638,52.14042,5141,5.0,73.0,55,179451.0,8.0,634.0,0.0,100.0,5.7
28901.23733,4692571,52.261307,4705,5.0,63.0,51,173140.0,8.0,498.0,0.0,100.0,1.2
28901.23768,4917985,52.166832,5057,3.0,61.0,92,102432.0,16.0,557.0,0.0,100.0,1.2
28901.23868,4847427,52.138588,4927,4.0,70.0,66,149926.0,9.0,536.0,0.0,100.0,5.7
28901.23879,4675277,52.18925,4704,3.0,77.0,54,205803.0,8.0,512.0,0.0,100.0,5.7
28901.24765,4979244,51.872414,5156,5.0,74.0,79,119276.0,14.0,782.0,0.0,100.0,0.0
28901.24796,4883677,51.848618,5028,5.0,72.0,71,151173.0,11.0,706.0,0.0,100.0,0.0
90370.2476,4778473,52.106415,4975,23.0,76.0,1,4778473.0,0.0,582.0,,100.0,0.0
90370.2773,4717768,52.058178,4926,4.0,68.0,62,154912.0,11.0,558.0,0.0,100.0,0.0
90370.2845,4841101,52.036777,5068,4.0,69.0,62,204169.0,9.0,658.0,0.0,100.0,0.0
90370.3032,4803183,52.02165,5008,4.0,68.0,63,161070.0,10.0,594.0,0.0,100.0,0.0
90371.5582,4888516,52.144188,4979,2.0,64.0,82,168754.0,9.0,560.0,0.0,100.0,0.0
90371.7296,4852032,52.37507,5062,3.0,67.0,361,27694.0,61.0,559.0,0.0,100.0,0.0
903896.3,4009964,39.1,3871,18.0,74.0,21,922625.0,2.0,1035.0,0.0,100.0,0.0
1773.4026,4336930,65.59,4263,3.0,44.0,83,108500.0,14.0,976.0,,100.0,0.0
1773.4057,4361903,65.6,4288,3.0,44.0,97,98644.0,16.0,999.0,,100.0,1.1
1773.4689,4304386,65.48,4322,3.0,44.0,159,53973.0,20.0,989.0,,100.0,1.1
1773.4888,4357391,65.59,4271,3.0,44.0,82,105467.0,16.0,995.0,,100.0,1.1
2590157.198,5786448,56.884586,5807,3.0,77.0,62,298334.0,6.0,969.0,0.0,100.0,0.2
192955.68,4913981,51.97,5045,5.0,79.0,72,194909.0,8.0,803.0,,100.0,0.0
1280.29752,2813394,32.62611,2696,2.0,9.0,64,88592.0,8.0,546.0,0.0,99.81,0.0
1280.30104,2777928,32.720684,2678,2.0,13.0,97,85283.0,12.0,523.0,0.0,99.81,0.0
1280.30134,2744040,32.730682,2638,2.0,10.0,39,179362.0,4.0,511.0,0.0,99.81,0.19
1280.39663,2867190,32.607605,2773,4.0,56.0,68,112448.0,8.0,564.0,0.0,99.81,0.95
1280.51809,2796960,32.707226,2678,3.0,52.0,52,150639.0,6.0,545.0,0.0,100.0,0.0
1280.51938,2809375,32.766254,2719,4.0,56.0,61,170369.0,6.0,522.0,0.0,100.0,0.0
1280.8276,2707080,32.75,2551,4.0,36.0,36,143174.0,7.0,533.0,,100.0,0.0
1280.8539,2813205,32.71,2708,4.0,41.0,69,91156.0,9.0,600.0,,100.0,0.0
1280.8819,2774374,32.7,2650,4.0,19.0,52,87894.0,9.0,567.0,,100.0,0.0
1280.9247,3021005,32.58,2964,4.0,38.0,73,109279.0,10.0,770.0,,100.0,0.0
1280.9448,2693778,32.6,2539,4.0,22.0,45,174253.0,6.0,544.0,,100.0,0.0
1280.9792,2825361,32.77,2727,3.0,41.0,44,124148.0,8.0,559.0,,100.0,0.6
197.15955,1705690,30.449905,1820,5.0,40.0,37,185070.0,4.0,244.0,,96.92,2.43
1438774.3,5895300,56.9,5713,27.0,87.0,26,563674.0,3.0,896.0,,100.0,0.0
1329844.4,4873123,55.05,4713,24.0,83.0,6,4697065.0,1.0,745.0,,100.0,0.0
72407.591,5689642,56.34,5810,6.0,73.0,114,176713.0,10.0,1135.0,,99.3,0.3
85569.141,4950621,52.07,5118,6.0,68.0,97,176964.0,8.0,703.0,,100.0,0.0
85569.247,4976169,52.11,5138,12.0,77.0,90,222716.0,7.0,714.0,,100.0,0.0
85569.308,4935611,52.12,5055,11.0,78.0,62,211081.0,7.0,685.0,,100.0,0.0
85569.317,4953307,52.1,5091,5.0,71.0,84,172890.0,9.0,690.0,,100.0,0.0
562.96682,5050378,50.519623,5040,2.0,73.0,147,415929.0,4.0,566.0,0.0,99.78,0.22
562.97089,5356396,50.538513,5499,2.0,73.0,232,196106.0,11.0,714.0,0.0,99.78,0.0
562.97200,4614157,50.796406,4439,2.0,76.0,62,279211.0,7.0,294.0,0.0,99.78,0.0
562.99095,4928292,50.53396,4745,2.0,83.0,55,266232.0,7.0,438.0,0.0,99.78,0.0
562.99332,5168558,50.66301,5244,4.0,75.0,159,188603.0,10.0,635.0,0.0,99.78,0.0
562.99874,5012849,50.519295,4991,2.0,78.0,82,342941.0,6.0,520.0,0.0,99.78,0.11
623.1443,4422160,50.46466,4802,2.0,64.0,381,33183.0,43.0,444.0,0.0,99.67,0.0
624.2072,4787963,50.44665,5276,9.0,75.0,508,22347.0,61.0,533.0,0.0,99.78,0.0
624.2186,4701559,50.72983,5233,9.0,76.0,471,23355.0,59.0,658.0,0.0,99.78,0.0
624.3216,4367024,50.84632,4559,4.0,80.0,419,24853.0,55.0,344.0,0.0,99.78,0.0
624.3309,4349449,50.866375,4527,4.0,87.0,386,25499.0,53.0,346.0,0.0,99.55,0.0
624.3832,4443877,50.88406,4638,4.0,84.0,386,25651.0,52.0,389.0,0.0,99.78,0.0
666.4925,3963147,47.203373,3669,7.0,58.0,107,199681.0,7.0,656.0,0.0,100.0,0.22
573.12931,5838725,57.02,5952,10.0,87.0,405,130065.0,16.0,1069.0,,100.0,0.0
573.13003,5432182,57.26,5490,9.0,93.0,411,318755.0,6.0,917.0,,100.0,0.5
573.13280,5310577,57.6,5204,4.0,56.0,199,65168.0,29.0,671.0,,99.7,0.3
573.13433,5514311,57.21,5547,3.0,48.0,185,89498.0,21.0,885.0,,100.0,0.0
573.13486,5619083,57.02,5551,5.0,64.0,87,155459.0,11.0,906.0,,100.0,0.7
573.13537,5388879,57.29,5344,4.0,65.0,72,152374.0,12.0,854.0,,100.0,0.0
573.13915,5256098,57.44,5224,9.0,59.0,100,130065.0,14.0,741.0,,100.0,0.0
573.14247,5569263,57.17,5562,5.0,72.0,135,160067.0,12.0,877.0,,100.0,0.0
573.14426,5490327,57.28,5444,5.0,62.0,89,172132.0,11.0,822.0,,100.0,0.0
573.15433,5464752,57.32,5322,9.0,73.0,68,244586.0,9.0,761.0,,100.0,0.3
